"","id","lat","lng","date","time","tem","rhu","wnd"
"2871",134,33.8,109.95,"2021-07-25","12:00:00",26.497559,58.143303,99.375694
"2872",135,33.35,110.55,"2021-07-25","12:00:00",26.478241,60.626163,44.505463
"2873",136,33.2,111.2,"2021-07-25","12:00:00",29.220161,62.9974,308.42047
"2874",137,33.7,110.95,"2021-07-25","12:00:00",25.525682,59.90076,80.80329
"2875",138,33.25,111.95,"2021-07-25","12:00:00",29.351768,62.014893,192.47388
"2876",139,33.4,110.5,"2021-07-25","12:00:00",26.467327,59.307083,15.453003
"2877",140,33.3,109.55,"2021-07-25","12:00:00",27.064926,62.941685,120.44452
"2878",141,33.35,111.7,"2021-07-25","12:00:00",28.620327,59.298607,194.23354
"2879",142,33.7,110.8,"2021-07-25","12:00:00",22.886696,58.883354,187.99297
"2880",143,33.8,110.6,"2021-07-25","12:00:00",24.647747,59.63552,319.94986
"2881",144,33.55,110.15,"2021-07-25","12:00:00",25.921452,58.964638,165.69246
"2882",145,33.65,111.05,"2021-07-25","12:00:00",27.594742,60.813766,54.58451
"2883",146,33.25,111.6,"2021-07-25","12:00:00",30.433262,60.375965,337.69174
"2884",147,33.5,109.25,"2021-07-25","12:00:00",24.906273,62.08926,167.70605
"2885",148,33.75,111.6,"2021-07-25","12:00:00",25.528582,58.828316,38.835114
"2886",149,33.45,111.5,"2021-07-25","12:00:00",29.311668,56.22739,131.62552
"2887",150,33.5,111.8,"2021-07-25","12:00:00",25.245935,58.157448,72.838486
"2888",151,33.45,110.25,"2021-07-25","12:00:00",28.43117,61.585747,292.41748
"2889",0,33.4,110.5,"2021-07-25","16:00:00",26.877213,60.7033,86.75774
"2890",1,33.5,111.1,"2021-07-25","16:00:00",27.290035,60.47029,155.56148
"2891",2,33.45,111,"2021-07-25","16:00:00",30.102278,63.961063,158.07327
"2892",3,33.5,110.35,"2021-07-25","16:00:00",29.545147,55.361298,72.282
"2893",4,33.4,111.1,"2021-07-25","16:00:00",30.533972,61.844612,155.4844
"2894",5,33.45,110.7,"2021-07-25","16:00:00",31.276665,61.106483,120.4478
"2895",6,33.55,110.3,"2021-07-25","16:00:00",28.89472,55.68703,78.07693
"2896",7,33.4,111.05,"2021-07-25","16:00:00",30.122059,61.95906,155.08675
"2897",8,33.5,110.4,"2021-07-25","16:00:00",30.027775,56.835487,71.42812
"2898",9,33.45,110.95,"2021-07-25","16:00:00",29.571924,62.98408,155.9628
"2899",10,33.55,110.15,"2021-07-25","16:00:00",27.147661,55.366463,102.482124
"2900",11,33.4,110.8,"2021-07-25","16:00:00",31.31886,60.724884,133.53128
"2901",12,33.55,111.15,"2021-07-25","16:00:00",28.129967,59.861595,149.83344
"2902",13,33.55,110.2,"2021-07-25","16:00:00",26.120037,53.063393,88.71031
"2903",14,33.55,110.6,"2021-07-25","16:00:00",30.036444,59.19125,116.70312
"2904",15,33.45,110.65,"2021-07-25","16:00:00",30.917637,60.245674,109.07056
"2905",16,33.4,110.55,"2021-07-25","16:00:00",28.431576,61.25706,92.52689
"2906",17,33.55,110.8,"2021-07-25","16:00:00",29.476236,63.572777,157.81825
"2907",18,33.55,110.85,"2021-07-25","16:00:00",28.727123,63.777943,159.99406
"2908",19,33.45,110.85,"2021-07-25","16:00:00",30.97814,62.698265,147.79245
"2909",20,33.4,110.35,"2021-07-25","16:00:00",26.929438,57.902084,100.90234
"2910",21,33.4,111.15,"2021-07-25","16:00:00",29.987661,59.995323,149.62537
"2911",22,33.45,110.4,"2021-07-25","16:00:00",29.97261,59.17906,79.73015
"2912",23,33.4,110.1,"2021-07-25","16:00:00",24.846567,53.662197,193.88655
"2913",24,33.4,110.85,"2021-07-25","16:00:00",30.191769,60.365387,139.53215
"2914",25,33.4,110.05,"2021-07-25","16:00:00",26.826778,54.17626,192.39516
"2915",26,33.5,111,"2021-07-25","16:00:00",29.410442,64.97645,161.03154
"2916",27,33.5,110.2,"2021-07-25","16:00:00",28.087357,54.804077,88.047844
"2917",28,33.55,110.95,"2021-07-25","16:00:00",27.441212,62.92468,160.85257
"2918",29,33.4,110.9,"2021-07-25","16:00:00",29.371296,60.7185,145.9105
"2919",30,33.4,110.95,"2021-07-25","16:00:00",29.448193,61.264904,150.38565
"2920",31,33.45,110.45,"2021-07-25","16:00:00",29.81334,59.788757,81.4913
"2921",32,33.4,110.15,"2021-07-25","16:00:00",24.869211,53.70137,177.59912
"2922",33,33.55,111.05,"2021-07-25","16:00:00",29.30376,63.11304,156.611
"2923",34,33.4,110.6,"2021-07-25","16:00:00",28.28896,60.29851,97.59316
"2924",35,33.5,111.05,"2021-07-25","16:00:00",29.309376,63.621452,158.28171
"2925",36,33.45,110.1,"2021-07-25","16:00:00",27.152187,55.80172,167.73705
"2926",37,33.5,110.6,"2021-07-25","16:00:00",30.905325,58.452507,99.34971
"2927",38,33.4,110.45,"2021-07-25","16:00:00",26.512917,59.27862,88.682976
"2928",39,33.4,110.7,"2021-07-25","16:00:00",29.735607,60.693306,115.179146
"2929",40,33.45,110.8,"2021-07-25","16:00:00",31.717333,62.259857,141.81638
"2930",41,33.45,111.05,"2021-07-25","16:00:00",30.10349,63.092705,156.78911
"2931",42,33.55,110.1,"2021-07-25","16:00:00",27.508278,56.94264,118.62028
"2932",43,33.5,110.8,"2021-07-25","16:00:00",30.881777,62.88615,149.52267
"2933",44,33.5,110.7,"2021-07-25","16:00:00",30.696495,60.119022,126.004456
"2934",45,33.45,110.05,"2021-07-25","16:00:00",26.546219,54.49297,174.57396
"2935",46,33.5,110.05,"2021-07-25","16:00:00",27.786297,56.29121,153.50504
"2936",47,33.4,110.4,"2021-07-25","16:00:00",26.502703,58.410553,91.14716
"2937",48,33.45,110.35,"2021-07-25","16:00:00",30.14941,58.45841,83.515045
"2938",49,33.5,110.25,"2021-07-25","16:00:00",29.031143,54.288414,79.71785
"2939",50,33.55,110.75,"2021-07-25","16:00:00",30.284668,62.674324,150.01227
"2940",51,33.45,110.15,"2021-07-25","16:00:00",28.511858,56.7358,142.1688
"2941",52,33.45,111.1,"2021-07-25","16:00:00",30.292126,62.405342,155.51755
"2942",53,33.5,110.75,"2021-07-25","16:00:00",31.322254,61.291344,137.91566
"2943",54,33.5,111.15,"2021-07-25","16:00:00",27.914713,59.87835,151.84325
"2944",55,33.55,110.45,"2021-07-25","16:00:00",29.678797,57.79724,88.37892
"2945",56,33.55,110.25,"2021-07-25","16:00:00",28.153027,54.436203,83.232285
"2946",57,33.5,110.15,"2021-07-25","16:00:00",28.139915,55.883263,108.10953
"2947",58,33.5,110.9,"2021-07-25","16:00:00",30.145254,65.082085,160.32419
"2948",59,33.55,110.05,"2021-07-25","16:00:00",26.55151,56.39611,137.5761
"2949",60,33.55,110.55,"2021-07-25","16:00:00",29.28839,58.06762,105.873955
"2950",61,33.4,110.3,"2021-07-25","16:00:00",26.643253,56.597656,113.02936
"2951",62,33.55,110.65,"2021-07-25","16:00:00",30.93477,61.152077,129.1951
"2952",63,33.5,110.85,"2021-07-25","16:00:00",30.679852,64.17647,155.04462
"2953",64,33.4,111,"2021-07-25","16:00:00",29.648987,62.060265,154.66534
"2954",65,33.45,110.25,"2021-07-25","16:00:00",29.815273,57.161724,99.44329
"2955",66,33.45,111.15,"2021-07-25","16:00:00",29.784409,60.72473,150.80086
"2956",67,33.5,110.1,"2021-07-25","16:00:00",28.154196,56.805283,134.41743
"2957",68,33.5,110.45,"2021-07-25","16:00:00",30.22677,57.603554,75.57023
"2958",69,33.55,110.9,"2021-07-25","16:00:00",27.517136,63.3665,162.12097
"2959",70,33.55,110.4,"2021-07-25","16:00:00",30.243061,58.10146,81.66057
"2960",71,33.5,110.65,"2021-07-25","16:00:00",31.552698,59.56059,112.22041
"2961",72,33.75,111.9,"2021-07-25","16:00:00",25.705074,64.65344,38.692917
"2962",73,33.7,111.6,"2021-07-25","16:00:00",23.173721,63.7183,50.170654
"2963",74,33.7,111.35,"2021-07-25","16:00:00",26.731094,59.564774,101.924446
"2964",75,33.75,111.55,"2021-07-25","16:00:00",24.038994,64.543976,55.316246
"2965",76,33.75,111.5,"2021-07-25","16:00:00",23.609947,62.87585,61.458626
"2966",77,33.75,111.6,"2021-07-25","16:00:00",24.887432,66.866165,49.54843
"2967",78,33.75,111.65,"2021-07-25","16:00:00",25.165936,67.84209,44.763947
"2968",79,33.7,111.4,"2021-07-25","16:00:00",27.068993,61.248543,89.26655
"2969",80,33.7,111.45,"2021-07-25","16:00:00",25.26009,60.755806,78.47772
"2970",81,33.7,111.7,"2021-07-25","16:00:00",23.03013,66.95561,40.194138
"2971",82,33.75,111.35,"2021-07-25","16:00:00",23.13701,57.031826,93.31751
"2972",83,33.7,111.8,"2021-07-25","16:00:00",22.853365,65.74844,38.265244
"2973",84,33.7,111.55,"2021-07-25","16:00:00",24.205172,62.868893,58.304924
"2974",85,33.7,111.5,"2021-07-25","16:00:00",22.864368,60.031975,67.70768
"2975",86,33.7,111.75,"2021-07-25","16:00:00",23.243994,67.63803,39.195816
"2976",87,33.7,111.25,"2021-07-25","16:00:00",26.63127,57.49539,126.05707
"2977",88,33.7,111.9,"2021-07-25","16:00:00",25.942331,64.87071,45.172256
"2978",89,33.75,111.95,"2021-07-25","16:00:00",25.266731,63.45366,42.93373
"2979",90,33.75,111.4,"2021-07-25","16:00:00",22.735447,58.305614,80.20775
"2980",91,33.75,111.3,"2021-07-25","16:00:00",22.694548,55.21241,107.46715
"2981",92,33.75,109.4,"2021-07-25","16:00:00",26.227837,55.082993,163.06276
"2982",93,33.7,109.75,"2021-07-25","16:00:00",25.301508,51.75805,179.5252
"2983",94,33.75,109.6,"2021-07-25","16:00:00",24.502325,50.8899,156.12305
"2984",95,33.75,110.2,"2021-07-25","16:00:00",28.243399,56.013245,149.37096
"2985",96,33.75,109.35,"2021-07-25","16:00:00",25.004635,53.808678,160.4942
"2986",97,33.7,110.3,"2021-07-25","16:00:00",29.220743,58.616753,136.17993
"2987",98,33.75,109.85,"2021-07-25","16:00:00",25.408897,53.34764,138.28416
"2988",99,33.75,110.15,"2021-07-25","16:00:00",29.404854,57.590996,136.83902
"2989",100,33.75,109.45,"2021-07-25","16:00:00",24.752995,53.415253,163.21814
"2990",101,33.7,109.95,"2021-07-25","16:00:00",23.47837,54.261787,133.09813
"2991",102,33.75,109.9,"2021-07-25","16:00:00",24.331917,53.200954,117.33186
"2992",103,33.75,110.35,"2021-07-25","16:00:00",24.955639,55.97728,152.65152
"2993",104,33.7,110.1,"2021-07-25","16:00:00",26.743423,56.007137,117.40428
"2994",105,33.7,109.55,"2021-07-25","16:00:00",25.63441,53.63832,164.11632
"2995",106,33.75,109.15,"2021-07-25","16:00:00",25.275707,54.3987,156.99129
"2996",107,33.7,109.35,"2021-07-25","16:00:00",24.056889,52.50237,153.91528
"2997",108,33.7,109.15,"2021-07-25","16:00:00",27.581842,56.00099,142.82346
"2998",109,33.75,110.25,"2021-07-25","16:00:00",27.294651,55.91047,152.93146
"2999",110,33.75,110.3,"2021-07-25","16:00:00",26.428902,56.33194,156.41454
"3000",111,33.7,109.65,"2021-07-25","16:00:00",27.039135,53.901703,169.32115
"3001",112,33.3,111.8,"2021-07-25","16:00:00",30.053457,63.08342,189.04987
"3002",113,33.3,111.55,"2021-07-25","16:00:00",31.187439,57.46882,133.21811
"3003",114,33.25,111.55,"2021-07-25","16:00:00",31.351246,57.452927,132.76825
"3004",115,33.25,111.3,"2021-07-25","16:00:00",28.7481,55.8846,128.43011
"3005",116,33.25,111.7,"2021-07-25","16:00:00",31.206223,59.70349,151.36804
"3006",117,33.25,111.6,"2021-07-25","16:00:00",31.356056,57.691685,131.08011
"3007",118,33.25,111.65,"2021-07-25","16:00:00",31.318867,58.72848,140.9242
"3008",119,33.3,111.6,"2021-07-25","16:00:00",30.904001,57.626484,138.58398
"3009",120,33.25,111.25,"2021-07-25","16:00:00",29.477304,58.289772,136.50146
"3010",121,33.25,111.5,"2021-07-25","16:00:00",30.84975,56.872013,134.26996
"3011",122,33.3,111.85,"2021-07-25","16:00:00",29.141983,62.239273,192.64056
"3012",123,33.3,111.45,"2021-07-25","16:00:00",31.610304,57.874947,124.8681
"3013",124,33.3,111.65,"2021-07-25","16:00:00",30.267752,58.46299,152.03229
"3014",125,33.3,111.7,"2021-07-25","16:00:00",29.720518,59.570633,164.84633
"3015",126,33.3,111.95,"2021-07-25","16:00:00",27.692719,60.6397,183.50127
"3016",127,33.3,111.9,"2021-07-25","16:00:00",29.00159,62.018616,196.76637
"3017",128,33.3,111.3,"2021-07-25","16:00:00",29.69871,56.40857,121.68002
"3018",129,33.25,111.4,"2021-07-25","16:00:00",30.168522,56.371716,129.11285
"3019",130,33.25,111.8,"2021-07-25","16:00:00",30.972246,61.680115,188.6375
"3020",131,33.25,111.75,"2021-07-25","16:00:00",31.323692,60.557205,172.68939
"3021",132,33.25,109.8,"2021-07-25","16:00:00",25.330227,56.826523,126.391426
"3022",133,33.8,111.75,"2021-07-25","16:00:00",25.26606,68.38944,36.52841
"3023",134,33.8,109.95,"2021-07-25","16:00:00",27.855957,56.401367,92.72951
"3024",135,33.35,110.55,"2021-07-25","16:00:00",26.748724,61.51846,103.071526
"3025",136,33.2,111.2,"2021-07-25","16:00:00",30.153463,59.287796,151.06139
"3026",137,33.7,110.95,"2021-07-25","16:00:00",25.798845,60.43207,143.16057
"3027",138,33.25,111.95,"2021-07-25","16:00:00",29.927437,61.690712,187.5275
"3028",139,33.4,110.5,"2021-07-25","16:00:00",26.877213,60.7033,86.75774
"3029",140,33.3,109.55,"2021-07-25","16:00:00",28.06731,61.182373,143.70865
"3030",141,33.35,111.7,"2021-07-25","16:00:00",29.033354,60.031563,166.22394
"3031",142,33.7,110.8,"2021-07-25","16:00:00",22.911312,60.318085,163.32455
"3032",143,33.8,110.6,"2021-07-25","16:00:00",25.601234,57.90374,170.5068
"3033",144,33.55,110.15,"2021-07-25","16:00:00",27.147661,55.366463,102.482124
"3034",145,33.65,111.05,"2021-07-25","16:00:00",27.949528,60.48147,149.13733
"3035",146,33.25,111.6,"2021-07-25","16:00:00",31.356056,57.691685,131.08011
"3036",147,33.5,109.25,"2021-07-25","16:00:00",26.826685,57.41162,135.39374
"3037",148,33.75,111.6,"2021-07-25","16:00:00",24.887432,66.866165,49.54843
"3038",149,33.45,111.5,"2021-07-25","16:00:00",29.632772,58.413765,157.37924
"3039",150,33.5,111.8,"2021-07-25","16:00:00",24.798767,63.1968,107.46035
"3040",151,33.45,110.25,"2021-07-25","16:00:00",29.815273,57.161724,99.44329
"3041",0,33.4,110.5,"2021-07-25","20:00:00",22.059216,79.82646,155.43715
"3042",1,33.5,111.1,"2021-07-25","20:00:00",23.153471,82.39142,167.73524
"3043",2,33.45,111,"2021-07-25","20:00:00",25.68862,83.33745,159.62666
"3044",3,33.5,110.35,"2021-07-25","20:00:00",24.104273,82.704666,116.794876
"3045",4,33.4,111.1,"2021-07-25","20:00:00",25.9021,84.59121,169.87396
"3046",5,33.45,110.7,"2021-07-25","20:00:00",26.12272,81.445175,161.2698
"3047",6,33.55,110.3,"2021-07-25","20:00:00",23.689335,81.697296,98.24522
"3048",7,33.4,111.05,"2021-07-25","20:00:00",25.48575,83.56617,166.86247
"3049",8,33.5,110.4,"2021-07-25","20:00:00",24.395996,83.08969,116.04642
"3050",9,33.45,110.95,"2021-07-25","20:00:00",24.971373,82.76592,156.28815
"3051",10,33.55,110.15,"2021-07-25","20:00:00",21.828667,79.797516,134.64426
"3052",11,33.4,110.8,"2021-07-25","20:00:00",26.220566,83.52493,177.10768
"3053",12,33.55,111.15,"2021-07-25","20:00:00",23.626984,83.64368,170.74625
"3054",13,33.55,110.2,"2021-07-25","20:00:00",21.069214,77.687225,124.6364
"3055",14,33.55,110.6,"2021-07-25","20:00:00",24.719252,81.76497,117.38692
"3056",15,33.45,110.65,"2021-07-25","20:00:00",25.763447,80.82588,157.34885
"3057",16,33.4,110.55,"2021-07-25","20:00:00",23.666433,80.21257,160.37296
"3058",17,33.55,110.8,"2021-07-25","20:00:00",25.16183,82.4695,123.95365
"3059",18,33.55,110.85,"2021-07-25","20:00:00",24.541092,81.910065,132.18916
"3060",19,33.45,110.85,"2021-07-25","20:00:00",26.140404,82.99928,155.31381
"3061",20,33.4,110.35,"2021-07-25","20:00:00",21.678486,83.13051,164.47469
"3062",21,33.4,111.15,"2021-07-25","20:00:00",25.55897,83.43899,166.97787
"3063",22,33.45,110.4,"2021-07-25","20:00:00",24.528217,84.36303,137.23584
"3064",23,33.4,110.1,"2021-07-25","20:00:00",20.449844,73.71524,180.2168
"3065",24,33.4,110.85,"2021-07-25","20:00:00",25.10548,83.10187,171.34755
"3066",25,33.4,110.05,"2021-07-25","20:00:00",22.547161,73.284294,183.73055
"3067",26,33.5,111,"2021-07-25","20:00:00",25.237383,83.28908,154.74289
"3068",27,33.5,110.2,"2021-07-25","20:00:00",22.87748,79.200455,134.85405
"3069",28,33.55,110.95,"2021-07-25","20:00:00",23.354832,81.32778,155.39908
"3070",29,33.4,110.9,"2021-07-25","20:00:00",24.318228,82.815735,165.8065
"3071",30,33.4,110.95,"2021-07-25","20:00:00",24.598051,82.59802,164.85591
"3072",31,33.45,110.45,"2021-07-25","20:00:00",24.533419,82.61694,140.27129
"3073",32,33.4,110.15,"2021-07-25","20:00:00",20.25172,76.37209,177.10425
"3074",33,33.55,111.05,"2021-07-25","20:00:00",25.0344,84.28122,172.34521
"3075",34,33.4,110.6,"2021-07-25","20:00:00",23.577888,79.1511,165.7723
"3076",35,33.5,111.05,"2021-07-25","20:00:00",25.172907,83.715164,160.95546
"3077",36,33.45,110.1,"2021-07-25","20:00:00",22.247086,78.210236,162.11774
"3078",37,33.5,110.6,"2021-07-25","20:00:00",25.235462,80.6631,142.12624
"3079",38,33.4,110.45,"2021-07-25","20:00:00",21.475655,80.96976,157.41556
"3080",39,33.4,110.7,"2021-07-25","20:00:00",24.686766,80.7104,180.8265
"3081",40,33.45,110.8,"2021-07-25","20:00:00",26.831078,82.83322,157.94882
"3082",41,33.45,111.05,"2021-07-25","20:00:00",25.719753,84.03758,164.1128
"3083",42,33.55,110.1,"2021-07-25","20:00:00",21.95539,81.4431,143.04355
"3084",43,33.5,110.8,"2021-07-25","20:00:00",26.160362,81.258316,140.23563
"3085",44,33.5,110.7,"2021-07-25","20:00:00",25.39478,80.55483,147.01788
"3086",45,33.45,110.05,"2021-07-25","20:00:00",21.662416,77.13254,162.94981
"3087",46,33.5,110.05,"2021-07-25","20:00:00",22.2353,81.51201,149.2677
"3088",47,33.4,110.4,"2021-07-25","20:00:00",21.24562,82.58724,159.74709
"3089",48,33.45,110.35,"2021-07-25","20:00:00",24.79858,84.60223,139.625
"3090",49,33.5,110.25,"2021-07-25","20:00:00",23.820704,80.458755,126.040115
"3091",50,33.55,110.75,"2021-07-25","20:00:00",25.645468,82.962746,124.07866
"3092",51,33.45,110.15,"2021-07-25","20:00:00",23.54846,80.044815,157.50427
"3093",52,33.45,111.1,"2021-07-25","20:00:00",25.92646,84.73804,168.86966
"3094",53,33.5,110.75,"2021-07-25","20:00:00",26.237473,81.26569,143.66745
"3095",54,33.5,111.15,"2021-07-25","20:00:00",23.737452,82.19797,162.32837
"3096",55,33.55,110.45,"2021-07-25","20:00:00",24.366045,81.81619,99.19974
"3097",56,33.55,110.25,"2021-07-25","20:00:00",23.043219,79.81146,110.35443
"3098",57,33.5,110.15,"2021-07-25","20:00:00",22.784187,80.03767,142.17285
"3099",58,33.5,110.9,"2021-07-25","20:00:00",25.624739,82.55268,140.23563
"3100",59,33.55,110.05,"2021-07-25","20:00:00",20.99513,81.62094,143.86603
"3101",60,33.55,110.55,"2021-07-25","20:00:00",24.003654,80.94165,110.97366
"3102",61,33.4,110.3,"2021-07-25","20:00:00",21.383831,82.69125,169.29163
"3103",62,33.55,110.65,"2021-07-25","20:00:00",25.836826,82.7915,120.782074
"3104",63,33.5,110.85,"2021-07-25","20:00:00",26.067673,82.15319,140.23563
"3105",64,33.4,111,"2021-07-25","20:00:00",25.007038,82.268,163.99669
"3106",65,33.45,110.25,"2021-07-25","20:00:00",24.657976,82.85672,147.23343
"3107",66,33.45,111.15,"2021-07-25","20:00:00",25.517868,83.59959,164.85002
"3108",67,33.5,110.1,"2021-07-25","20:00:00",22.642895,81.04173,148.8232
"3109",68,33.5,110.45,"2021-07-25","20:00:00",24.696823,81.70547,121.757095
"3110",69,33.55,110.9,"2021-07-25","20:00:00",23.44997,80.76495,141.27422
"3111",70,33.55,110.4,"2021-07-25","20:00:00",24.872692,83.04071,94.71913
"3112",71,33.5,110.65,"2021-07-25","20:00:00",26.08247,80.97366,144.71638
"3113",72,33.75,111.9,"2021-07-25","20:00:00",21.21157,86.76972,343.7379
"3114",73,33.7,111.6,"2021-07-25","20:00:00",18.854038,82.8796,42.85652
"3115",74,33.7,111.35,"2021-07-25","20:00:00",22.062254,78.60204,134.06621
"3116",75,33.75,111.55,"2021-07-25","20:00:00",19.813877,84.05741,38.474792
"3117",76,33.75,111.5,"2021-07-25","20:00:00",19.373707,82.062775,37.72914
"3118",77,33.75,111.6,"2021-07-25","20:00:00",20.63301,86.44614,39.099655
"3119",78,33.75,111.65,"2021-07-25","20:00:00",20.893677,87.31058,24.246002
"3120",79,33.7,111.4,"2021-07-25","20:00:00",22.419662,79.20834,95.58278
"3121",80,33.7,111.45,"2021-07-25","20:00:00",20.748856,78.29364,64.1445
"3122",81,33.7,111.7,"2021-07-25","20:00:00",18.862976,84.88338,27.189133
"3123",82,33.75,111.35,"2021-07-25","20:00:00",18.277554,79.25679,72.353775
"3124",83,33.7,111.8,"2021-07-25","20:00:00",18.65711,84.47903,1.9589081
"3125",84,33.7,111.55,"2021-07-25","20:00:00",19.891878,80.984406,43.68419
"3126",85,33.7,111.5,"2021-07-25","20:00:00",18.53239,77.09951,44.940063
"3127",86,33.7,111.75,"2021-07-25","20:00:00",19.204653,85.25198,13.657074
"3128",87,33.7,111.25,"2021-07-25","20:00:00",21.905308,78.60695,162.13173
"3129",88,33.7,111.9,"2021-07-25","20:00:00",21.460474,84.63837,355.96442
"3130",89,33.75,111.95,"2021-07-25","20:00:00",20.776962,86.283966,0.13516235
"3131",90,33.75,111.4,"2021-07-25","20:00:00",17.94245,80.09747,47.424454
"3132",91,33.75,111.3,"2021-07-25","20:00:00",17.786585,77.82323,100.9756
"3133",92,33.75,109.4,"2021-07-25","20:00:00",20.661692,82.59323,157.97049
"3134",93,33.7,109.75,"2021-07-25","20:00:00",19.365593,78.471725,165.49596
"3135",94,33.75,109.6,"2021-07-25","20:00:00",18.866505,79.08015,156.06358
"3136",95,33.75,110.2,"2021-07-25","20:00:00",23.137238,81.472946,129.4355
"3137",96,33.75,109.35,"2021-07-25","20:00:00",19.590384,81.36954,157.4863
"3138",97,33.7,110.3,"2021-07-25","20:00:00",24.226055,82.15918,99.93636
"3139",98,33.75,109.85,"2021-07-25","20:00:00",19.874525,78.41737,168.76476
"3140",99,33.75,110.15,"2021-07-25","20:00:00",24.175127,82.205215,136.26524
"3141",100,33.75,109.45,"2021-07-25","20:00:00",19.207722,80.997284,154.82701
"3142",101,33.7,109.95,"2021-07-25","20:00:00",18.038084,78.37048,153.42256
"3143",102,33.75,109.9,"2021-07-25","20:00:00",18.885483,77.25221,160.57787
"3144",103,33.75,110.35,"2021-07-25","20:00:00",20.241756,80.879654,109.58473
"3145",104,33.7,110.1,"2021-07-25","20:00:00",21.313555,80.54697,144.56834
"3146",105,33.7,109.55,"2021-07-25","20:00:00",19.909328,81.63644,137.79047
"3147",106,33.75,109.15,"2021-07-25","20:00:00",20.243116,79.49094,146.30263
"3148",107,33.7,109.35,"2021-07-25","20:00:00",18.656998,81.009,139.75175
"3149",108,33.7,109.15,"2021-07-25","20:00:00",22.795479,79.95468,137.79733
"3150",109,33.75,110.25,"2021-07-25","20:00:00",22.321552,81.0381,120.701996
"3151",110,33.75,110.3,"2021-07-25","20:00:00",21.646338,81.08714,112.16601
"3152",111,33.7,109.65,"2021-07-25","20:00:00",21.147259,81.46884,151.70053
"3153",112,33.3,111.8,"2021-07-25","20:00:00",25.535149,81.65489,345.53458
"3154",113,33.3,111.55,"2021-07-25","20:00:00",27.22249,75.98912,105.20458
"3155",114,33.25,111.55,"2021-07-25","20:00:00",27.413885,75.669395,150.50137
"3156",115,33.25,111.3,"2021-07-25","20:00:00",24.643204,76.0018,160.17825
"3157",116,33.25,111.7,"2021-07-25","20:00:00",27.256475,77.400925,68.87255
"3158",117,33.25,111.6,"2021-07-25","20:00:00",27.25359,77.23174,110.560524
"3159",118,33.25,111.65,"2021-07-25","20:00:00",27.3158,77.382355,91.3892
"3160",119,33.3,111.6,"2021-07-25","20:00:00",26.506462,78.33414,84.73737
"3161",120,33.25,111.25,"2021-07-25","20:00:00",25.074945,79.70965,143.75859
"3162",121,33.25,111.5,"2021-07-25","20:00:00",27.043896,73.87593,205.19264
"3163",122,33.3,111.85,"2021-07-25","20:00:00",24.4207,83.36174,333.4527
"3164",123,33.3,111.45,"2021-07-25","20:00:00",27.793976,75.00642,184.34047
"3165",124,33.3,111.65,"2021-07-25","20:00:00",25.889328,78.67669,73.37978
"3166",125,33.3,111.7,"2021-07-25","20:00:00",25.316994,79.089294,57.68257
"3167",126,33.3,111.95,"2021-07-25","20:00:00",22.767345,85.14401,335.1412
"3168",127,33.3,111.9,"2021-07-25","20:00:00",24.090963,85.44942,325.60437
"3169",128,33.3,111.3,"2021-07-25","20:00:00",25.239353,79.78392,182.70937
"3170",129,33.25,111.4,"2021-07-25","20:00:00",26.023087,76.08328,236.10086
"3171",130,33.25,111.8,"2021-07-25","20:00:00",26.877892,78.9335,354.11163
"3172",131,33.25,111.75,"2021-07-25","20:00:00",27.331789,77.93818,34.247467
"3173",132,33.25,109.8,"2021-07-25","20:00:00",20.49858,80.82837,149.75162
"3174",133,33.8,111.75,"2021-07-25","20:00:00",20.726196,88.66231,336.11258
"3175",134,33.8,109.95,"2021-07-25","20:00:00",22.521877,78.97781,154.8724
"3176",135,33.35,110.55,"2021-07-25","20:00:00",22.1793,81.16059,159.5862
"3177",136,33.2,111.2,"2021-07-25","20:00:00",25.371275,81.9393,111.40077
"3178",137,33.7,110.95,"2021-07-25","20:00:00",20.470743,85.32125,221.90894
"3179",138,33.25,111.95,"2021-07-25","20:00:00",25.45639,83.79154,341.6331
"3180",139,33.4,110.5,"2021-07-25","20:00:00",22.059216,79.82646,155.43715
"3181",140,33.3,109.55,"2021-07-25","20:00:00",22.994116,83.59578,194.4432
"3182",141,33.35,111.7,"2021-07-25","20:00:00",25.047882,78.71532,58.630135
"3183",142,33.7,110.8,"2021-07-25","20:00:00",17.575108,84.2238,141.54892
"3184",143,33.8,110.6,"2021-07-25","20:00:00",20.571922,85.576614,172.62592
"3185",144,33.55,110.15,"2021-07-25","20:00:00",21.828667,79.797516,134.64426
"3186",145,33.65,111.05,"2021-07-25","20:00:00",23.111025,84.05817,194.89587
"3187",146,33.25,111.6,"2021-07-25","20:00:00",27.25359,77.23174,110.560524
"3188",147,33.5,109.25,"2021-07-25","20:00:00",21.817204,81.71588,139.33658
"3189",148,33.75,111.6,"2021-07-25","20:00:00",20.63301,86.44614,39.099655
"3190",149,33.45,111.5,"2021-07-25","20:00:00",25.832169,77.29198,52.32074
"3191",150,33.5,111.8,"2021-07-25","20:00:00",20.860886,79.95348,116.5522
"3192",151,33.45,110.25,"2021-07-25","20:00:00",24.657976,82.85672,147.23343
"3193",0,33.4,110.5,"2021-07-26","00:00:00",19.64914,88.6799,197.36967
"3194",1,33.5,111.1,"2021-07-26","00:00:00",21.162163,87.67393,25.157318
"3195",2,33.45,111,"2021-07-26","00:00:00",23.728989,89.19689,32.171783
