id,lat,lng,date,time,tem,rhu,wnd
138,33.25,111.95,2021-07-23,04:00:00,22.784458,92.50955,49.26529
139,33.4,110.5,2021-07-23,04:00:00,19.95143,93.47272,113.4789
140,33.3,109.55,2021-07-23,04:00:00,22.04119,95.21033,126.753654
141,33.35,111.7,2021-07-23,04:00:00,21.947569,86.65139,55.69731
142,33.7,110.8,2021-07-23,04:00:00,15.541796,92.224304,136.964
143,33.8,110.6,2021-07-23,04:00:00,18.18568,93.69343,159.49472
144,33.55,110.15,2021-07-23,04:00:00,19.781685,91.89445,113.41451
145,33.65,111.05,2021-07-23,04:00:00,20.471401,95.908005,126.217575
146,33.25,111.6,2021-07-23,04:00:00,23.515013,88.95824,62.798737
147,33.5,109.25,2021-07-23,04:00:00,19.876787,97.31858,73.826416
148,33.75,111.6,2021-07-23,04:00:00,18.53865,93.507675,55.661537
149,33.45,111.5,2021-07-23,04:00:00,22.159523,89.49489,62.864258
150,33.5,111.8,2021-07-23,04:00:00,18.32172,89.55717,60.99028
151,33.45,110.25,2021-07-23,04:00:00,22.38948,95.76561,105.40685
